iter	MultiClass
524	0.008148481528
525	0.008122876987
526	0.008103584864
527	0.008086309378
528	0.008064544901
529	0.008028208997
530	0.008006452978
531	0.007994341468
532	0.007967911617
533	0.007951012701
534	0.007930856059
535	0.007914035183
536	0.007899067176
537	0.007875471996
538	0.007859882564
539	0.007843902103
540	0.007831271109
541	0.007815184876
542	0.00780778617
543	0.007792643329
544	0.007775959863
545	0.007758582607
546	0.007743196337
547	0.007724624926
548	0.007710276835
549	0.007703024897
550	0.007690732515
551	0.007680288591
552	0.007667060631
553	0.007655129975
554	0.007640275377
555	0.007620224772
556	0.007606611897
557	0.00759675989
558	0.007580738474
559	0.007568429062
560	0.007546131076
561	0.007524865545
562	0.007505695743
563	0.007493851122
564	0.007480193294
565	0.007457958287
566	0.007438758118
567	0.007427238397
568	0.007414266134
569	0.007402332004
570	0.007373077823
571	0.007357601717
572	0.007344024097
573	0.007328466567
574	0.007313340049
575	0.007288829629
576	0.00727492496
577	0.007264209506
578	0.00725010095
579	0.007239467535
580	0.007230098433
581	0.007211777149
582	0.007194157197
583	0.007175510721
584	0.007163567468
585	0.007152178298
586	0.007137480747
587	0.007125728028
588	0.007113953163
589	0.007096052132
590	0.007076779892
591	0.007064052923
592	0.007042316569
593	0.007030200615
594	0.007018906312
595	0.007004942397
596	0.006992779212
597	0.006979406704
598	0.006966889942
599	0.006958883928
600	0.00694432333
601	0.006925531137
602	0.006916287963
603	0.006903579998
604	0.006888063024
605	0.006868633754
606	0.006851660317
607	0.006834015549
608	0.006821996358
609	0.006811640177
610	0.00680025656
611	0.006785819017
612	0.006765338128
613	0.006755008908
614	0.006745473208
615	0.006729743528
616	0.006719819754
617	0.006708634674
618	0.006698786773
619	0.006690307068
620	0.006679136242
621	0.006668042038
622	0.006659897874
623	0.006648967336
624	0.006637198377
625	0.006627452546
626	0.006615533424
627	0.006603050412
628	0.006590351615
629	0.006577258021
630	0.006564872676
631	0.006545909205
632	0.00653591247
633	0.006524029885
634	0.006510177908
635	0.006499269749
636	0.006487815922
637	0.006480210832
638	0.006475050047
639	0.006462674541
640	0.006451427301
641	0.00643375508
642	0.006421243076
643	0.006409093378
644	0.006399232126
645	0.006385958926
646	0.006375623739
647	0.006369196025
648	0.006355110038
649	0.006341441201
650	0.00633104504
651	0.006321573968
652	0.006308290344
653	0.006295133945
654	0.006282253991
655	0.006271168747
656	0.006258139031
657	0.006250270078
658	0.006236769846
659	0.006223649068
660	0.006210710731
661	0.00620386014
662	0.006190753334
663	0.006178689645
664	0.006165399815
665	0.006157809934
666	0.006149832377
667	0.006138436129
668	0.006126791003
669	0.006114279684
670	0.006103247086
671	0.006093526134
672	0.006085631837
673	0.006077705873
674	0.006067920425
675	0.006061510181
676	0.006054345219
677	0.006046055768
678	0.006039706076
679	0.006034030654
680	0.006022049743
681	0.006013997694
682	0.006004396342
683	0.00599998701
684	0.005987706981
685	0.005984244853
686	0.005977166333
687	0.005966333771
688	0.005948368622
689	0.00594111182
690	0.005933744733
691	0.005922461837
692	0.005914116679
693	0.005909031231
694	0.005901227892
695	0.005886489686
696	0.005876815908
697	0.005868682191
698	0.005849295443
699	0.005845526745
700	0.005837187538
701	0.005829897508
702	0.00582622048
703	0.005812624856
704	0.005799726108
705	0.005792625029
706	0.005784204889
707	0.005772266578
708	0.005765168742
709	0.005759103505
710	0.005745326842
711	0.005737335593
712	0.005725941673
713	0.005717053781
714	0.005709310013
715	0.005700107697
716	0.005691059345
717	0.00568191284
718	0.005673144566
719	0.005663580237
720	0.005659428444
721	0.005650731353
722	0.005643214631
723	0.005631009343
724	0.005622456882
725	0.005610996301
726	0.005598319787
727	0.005595337932
728	0.005586377326
729	0.005582406537
730	0.005572893451
731	0.005564996135
732	0.005548544062
733	0.005541857184
734	0.005533463037
735	0.005524366633
736	0.005515380509
737	0.005508865917
738	0.005498179663
739	0.005489427662
740	0.005483152895
741	0.005474470864
742	0.005466219379
743	0.005459279704
744	0.005453525914
745	0.005445396264
746	0.005439846648
747	0.005432593171
748	0.005425303317
749	0.005416505139
750	0.005405325455
751	0.005397341809
752	0.005386076481
753	0.005383091504
754	0.005374843759
755	0.00536872431
756	0.005361640741
757	0.005353018067
758	0.005345116634
759	0.005336698811
760	0.005326733205
761	0.005319657444
762	0.00531232758
763	0.005307345809
764	0.005297691754
765	0.00529125714
766	0.005284257311
767	0.005274617629
768	0.00526547933
769	0.005259545157
770	0.005253302212
771	0.005246802166
772	0.005239415097
773	0.005229354422
774	0.005221695819
775	0.00521573155
776	0.005208796156
777	0.005203558973
778	0.00519594196
779	0.00518985796
780	0.0051839107
781	0.005179076023
782	0.005175855113
783	0.00516667554
784	0.005160034136
785	0.005151034138
786	0.00514547927
787	0.005136902926
788	0.005128308384
789	0.005119516763
790	0.005112556939
791	0.005102523657
792	0.005096904882
793	0.00508926476
794	0.005081512798
795	0.005070314642
796	0.005062747847
797	0.005050783118
798	0.005045518975
799	0.005037235622
800	0.005023786799
801	0.005014226082
802	0.005009177012
803	0.005000976857
804	0.00499434676
805	0.004986747355
806	0.004982043886
807	0.004975344698
808	0.004969762173
809	0.004961105667
810	0.004954833398
811	0.004947513201
812	0.004940476927
813	0.004934786785
814	0.004927672162
815	0.004922424958
816	0.004915382029
817	0.00490920822
818	0.004904649876
819	0.004896768387
820	0.004889975906
821	0.004880391299
822	0.004873274367
823	0.004865155167
824	0.004856800599
825	0.004849547231
826	0.004842517818
827	0.004833881194
828	0.004824255746
829	0.004813904476
830	0.004807584404
831	0.004800592141
832	0.004798074821
833	0.004788307387
834	0.004781527535
835	0.004776816184
836	0.004766815902
837	0.004762195766
838	0.00475673458
839	0.004752004625
840	0.00474486792
841	0.004738472417
842	0.004731029504
843	0.004724330981
844	0.004720861163
845	0.004717229098
846	0.004711965494
847	0.004707888357
848	0.004701912132
849	0.00469652729
850	0.004688491911
851	0.004683102614
852	0.004677047883
853	0.004672804212
854	0.004666960154
855	0.004658957261
856	0.004654153371
857	0.004648825435
858	0.00464237762
859	0.004634620666
860	0.004626625283
861	0.004621444922
862	0.004615099664
863	0.004608940679
864	0.004603866647
865	0.004596544294
866	0.004593555876
867	0.004588368657
868	0.004581393178
869	0.004575883289
870	0.004567623426
871	0.00456182997
872	0.004556034568
873	0.004550754333
874	0.004545350975
875	0.004539766021
876	0.004535760903
877	0.004526827274
878	0.004520109155
879	0.00451419123
880	0.004509237163
881	0.004504008586
882	0.004499339061
883	0.004491917538
884	0.004488331748
885	0.00448118573
886	0.004474453722
887	0.0044689679
888	0.004464013132
889	0.004459856978
890	0.004452380925
891	0.004447315462
892	0.004442105557
893	0.004436173504
894	0.004428275535
895	0.004423383622
896	0.004419476044
897	0.004412514735
898	0.004407245692
899	0.00439985673
900	0.00439410713
901	0.004389341062
902	0.004383869591
903	0.004378790058
904	0.004375453202
905	0.004369032392
906	0.004363368301
907	0.00435813658
908	0.004350852652
909	0.004345412391
910	0.004340500206
911	0.004335910349
912	0.004329550085
913	0.004323722862
914	0.004318212665
915	0.004310156545
916	0.004302923232
917	0.004297840688
918	0.004292870094
919	0.004288785151
920	0.004283822637
921	0.004277137826
922	0.004273011951
923	0.004267376807
924	0.004262801155
925	0.004257571807
926	0.004251522762
927	0.004245139702
928	0.004241402408
929	0.004236732864
930	0.00422928615
931	0.004223473315
932	0.00421870893
933	0.004213451775
934	0.004209555062
935	0.004205836248
936	0.004201066502
937	0.004198956576
938	0.004193130286
939	0.004183780337
940	0.004179609134
941	0.004174833998
942	0.004170624714
943	0.00416303873
944	0.004157667783
945	0.004153135364
946	0.004151105895
947	0.004146262794
948	0.004139465606
949	0.004135739784
950	0.004130548385
951	0.004123350243
952	0.004117250906
953	0.004113635704
954	0.00410919909
955	0.004103684161
956	0.004099489937
957	0.004095189387
958	0.00409155524
959	0.004087115603
960	0.004081466596
961	0.004076284499
962	0.004073213847
963	0.00406866659
964	0.004063507741
965	0.00405887312
966	0.004053800095
967	0.004050187016
968	0.004044098493
969	0.004041000686
970	0.004037892453
971	0.00403233881
972	0.00402796878
973	0.004023488587
974	0.004018501987
975	0.004014652991
976	0.004008037065
977	0.004003143278
978	0.003999573653
979	0.003994810391
980	0.00398987212
981	0.003981953972
982	0.003976872012
983	0.00397249906
984	0.003966469615
985	0.003964371076
986	0.003960327721
987	0.003958377645
988	0.003951553179
989	0.003947409666
990	0.00394085879
991	0.003935133486
992	0.00393046225
993	0.003924632985
994	0.00392104738
995	0.00391880843
996	0.003913616912
997	0.003909413836
998	0.003904206646
999	0.00390060506
